folioviv,foliohog,tam_loc,tot_integ,ocupados,educa_jefe,mat_pisos,celular,tv_paga,conex_inte,num_auto,num_tosta,num_lavad,num_compu,num_tva,num_tvd,num_micro,telefono,focos_inca,focos_ahor,drenaje,combustible,ing_cor,factor,est_socio,est_dis,upm,nse,piso_tierra
2602387406,1,100_mil,1,0,6,3,Si,Si,Si,1,1,1,0,0,2,0,Si,0,27,servicio_público,gas_tanque,86007.59,545,4,408,0065490,AB,FALSE
2602431501,1,100_mil,2,2,6,3,Si,Si,Si,1,0,1,1,1,1,1,Si,1,7,servicio_público,gas_tanque,51296.89,447,3,407,0065500,C,FALSE
2602431502,1,100_mil,2,1,5,3,Si,Si,Si,0,1,1,0,1,0,1,No,0,5,servicio_público,gas_tanque,34700.46,447,3,407,0065500,C,FALSE
2602431503,1,100_mil,2,0,5,3,Si,Si,Si,0,0,1,1,1,1,1,Si,1,6,servicio_público,gas_tanque,67405.32,447,3,407,0065500,AB,FALSE
2602431504,1,100_mil,2,0,4,3,Si,Si,No,0,0,1,0,1,0,1,Si,1,8,servicio_público,gas_tanque,25003.81,447,3,407,0065500,D,FALSE
2602431505,1,100_mil,6,3,4,3,Si,Si,Si,1,0,1,1,0,3,1,Si,0,8,servicio_público,gas_tanque,75304.82,447,3,407,0065500,AB,FALSE
2602431506,1,100_mil,7,3,3,3,Si,No,Si,0,0,0,1,0,1,0,Si,5,3,servicio_público,gas_tanque,26135.76,447,3,407,0065500,D,FALSE
2602459801,1,100_mil,4,2,4,2,Si,No,Si,2,0,1,0,0,2,1,Si,6,0,servicio_público,gas_tanque,81733.21,503,3,407,0065510,AB,FALSE
2602459802,1,100_mil,3,1,5,2,Si,Si,Si,1,0,1,1,1,0,1,No,4,3,servicio_público,gas_tanque,41977.05,503,3,407,0065510,C,FALSE
2602459803,1,100_mil,4,2,4,1,Si,Si,Si,1,0,1,1,0,1,1,Si,0,2,servicio_público,gas_tanque,19132.39,503,3,407,0065510,D,TRUE
2602459804,1,100_mil,3,2,10,2,Si,Si,Si,1,1,1,3,0,4,1,Si,0,25,servicio_público,gas_tanque,1898114.69,503,3,407,0065510,AB,FALSE
2602459805,1,100_mil,5,4,8,2,Si,Si,Si,1,1,0,1,1,1,1,No,1,7,servicio_público,gas_tanque,53030.12,503,3,407,0065510,C,FALSE
2602459806,1,100_mil,3,2,6,3,Si,No,Si,1,0,1,1,2,1,1,Si,0,6,servicio_público,gas_tanque,28104.07,503,3,407,0065510,D,FALSE
2602503901,1,100_mil,7,1,3,2,Si,No,No,0,0,0,0,1,0,0,No,0,1,servicio_público,gas_tanque,14864.92,383,2,406,0065520,E,FALSE
2602503902,1,100_mil,2,1,6,3,Si,Si,No,0,0,1,0,0,1,0,No,0,2,servicio_público,electricidad,21961.93,383,2,406,0065520,D,FALSE
2602503903,1,100_mil,2,1,4,3,Si,Si,No,0,0,1,1,3,0,0,No,0,6,servicio_público,gas_tanque,26295.91,383,2,406,0065520,D,FALSE
2602503906,1,100_mil,6,4,4,2,Si,No,No,0,0,1,0,1,1,0,No,0,2,servicio_público,gas_tanque,72074.86,383,2,406,0065520,AB,FALSE
2602506301,1,100_mil,2,1,3,3,Si,No,No,0,0,0,0,1,0,0,No,2,1,servicio_público,gas_tanque,22126.02,442,2,406,0065530,D,FALSE
2602506302,1,100_mil,4,1,6,2,Si,No,No,0,0,1,0,1,1,1,No,3,1,servicio_público,gas_tanque,27948.89,442,2,406,0065530,D,FALSE
2602506303,1,100_mil,4,2,4,2,Si,No,No,0,0,1,0,3,0,0,No,1,6,servicio_público,gas_tanque,55942.29,442,2,406,0065530,C,FALSE
2602506304,1,100_mil,5,4,6,2,Si,No,No,0,0,1,1,0,1,0,No,3,0,servicio_público,gas_tanque,30481.46,442,2,406,0065530,C,FALSE
2602506305,1,100_mil,4,3,4,2,Si,No,No,0,0,1,0,0,2,0,No,0,5,servicio_público,gas_tanque,30210.63,442,2,406,0065530,C,FALSE
2602506306,1,100_mil,4,3,3,3,Si,Si,Si,0,0,1,0,0,2,1,Si,0,7,servicio_público,gas_tanque,71201.82,442,2,406,0065530,AB,FALSE
2602512601,1,100_mil,6,3,8,2,Si,No,Si,1,0,1,0,2,1,1,Si,2,4,servicio_público,gas_tanque,59518.65,473,2,406,0065540,C,FALSE
2602512602,1,100_mil,8,4,6,2,Si,Si,Si,1,0,1,0,1,1,0,No,0,6,servicio_público,gas_tanque,58918,473,2,406,0065540,C,FALSE
2602512603,1,100_mil,5,1,5,3,Si,Si,Si,0,1,1,3,0,3,1,Si,0,20,servicio_público,gas_tanque,102934.42,473,2,406,0065540,AB,FALSE
2602512604,1,100_mil,1,1,8,2,Si,No,Si,0,0,0,1,0,1,0,No,0,6,servicio_público,otro,41547.53,473,2,406,0065540,C,FALSE
2602512605,1,100_mil,6,2,10,2,Si,Si,Si,0,0,1,0,1,0,1,No,2,4,servicio_público,gas_tanque,30098.32,473,2,406,0065540,C,FALSE
2602512606,1,100_mil,6,3,3,2,Si,No,No,0,0,1,0,1,0,0,No,4,1,servicio_público,gas_tanque,62427.44,473,2,406,0065540,AB,FALSE
2602563201,1,100_mil,5,4,4,3,Si,Si,No,0,0,1,1,0,1,0,No,2,3,servicio_público,gas_tubo,65915.96,499,3,407,0065550,AB,FALSE
2602563202,1,100_mil,3,3,6,3,Si,No,No,1,0,1,0,1,0,1,No,0,6,servicio_público,gas_tubo,38585.72,499,3,407,0065550,C,FALSE
2602563203,1,100_mil,2,1,8,3,Si,Si,Si,1,0,1,1,0,2,1,Si,7,0,servicio_público,gas_tanque,23457.22,499,3,407,0065550,D,FALSE
2602563204,1,100_mil,2,1,3,2,No,No,No,0,0,0,0,1,0,0,No,2,0,servicio_público,gas_tubo,7692.74,499,3,407,0065550,E,FALSE
2602563205,1,100_mil,2,1,4,3,Si,Si,No,0,0,1,0,1,0,1,No,5,0,servicio_público,gas_tubo,28269.6,499,3,407,0065550,D,FALSE
2602573701,1,100_mil,2,1,1,3,Si,No,No,1,1,1,0,2,0,1,No,4,5,servicio_público,gas_tanque,27172.12,483,3,407,0065560,D,FALSE
2602573702,1,100_mil,4,2,8,3,Si,No,No,1,1,1,3,2,1,1,No,0,9,servicio_público,gas_tanque,44007.21,483,3,407,0065560,C,FALSE
2602573703,1,100_mil,2,2,1,3,Si,Si,Si,0,0,1,0,1,1,1,Si,4,4,servicio_público,gas_tanque,47555.01,483,3,407,0065560,C,FALSE
2602573704,1,100_mil,3,2,3,3,Si,Si,Si,2,1,1,0,0,2,0,Si,3,3,servicio_público,gas_tanque,45495.98,483,3,407,0065560,C,FALSE
2602573705,1,100_mil,4,1,4,3,Si,Si,Si,0,0,0,1,2,1,0,No,3,5,servicio_público,gas_tanque,44791.65,483,3,407,0065560,C,FALSE
2602573706,1,100_mil,2,2,3,3,Si,No,No,0,0,1,0,0,0,1,No,2,4,servicio_público,gas_tanque,14563.32,483,3,407,0065560,E,FALSE
2602573706,2,100_mil,3,1,7,3,Si,Si,Si,0,0,0,0,1,0,0,No,2,4,servicio_público,gas_tanque,19530.9,483,3,407,0065560,D,FALSE
2602604001,1,100_mil,7,2,4,3,Si,No,No,1,0,1,0,0,1,1,No,3,2,servicio_público,gas_tanque,55932.04,459,2,406,0065570,C,FALSE
2602604002,1,100_mil,4,4,5,2,Si,No,No,0,0,0,1,1,1,1,No,4,0,servicio_público,gas_tanque,72523.5,459,2,406,0065570,AB,FALSE
2602604003,1,100_mil,5,4,6,3,Si,No,Si,1,0,1,1,0,1,0,Si,1,3,servicio_público,gas_tanque,82584.13,459,2,406,0065570,AB,FALSE
2602604004,1,100_mil,6,1,6,3,Si,Si,No,0,0,0,0,1,0,0,No,0,5,servicio_público,gas_tanque,30058.98,459,2,406,0065570,C,FALSE
2602604004,2,100_mil,5,1,4,3,Si,No,No,0,1,0,0,2,1,1,No,0,5,servicio_público,gas_tanque,32002.78,459,2,406,0065570,C,FALSE
2602604005,1,100_mil,7,4,6,2,Si,No,No,0,0,1,0,3,0,0,No,0,5,servicio_público,gas_tanque,82488.01,459,2,406,0065570,AB,FALSE
2602604006,1,100_mil,3,2,6,3,Si,No,Si,1,0,1,0,0,2,1,No,1,4,servicio_público,gas_tanque,64615.68,459,2,406,0065570,AB,FALSE
2602608401,1,100_mil,5,3,4,3,Si,Si,Si,1,0,1,0,2,2,0,Si,0,6,servicio_público,gas_tanque,48503.7,446,3,407,0065580,C,FALSE
2602608402,1,100_mil,8,1,1,2,Si,No,No,0,0,0,0,0,2,0,No,0,5,servicio_público,gas_tanque,35281.9,446,3,407,0065580,C,FALSE
2602608403,1,100_mil,1,1,4,2,Si,No,No,0,0,0,0,0,0,0,No,8,1,servicio_público,electricidad,25960.1,446,3,407,0065580,D,FALSE
2602608404,1,100_mil,3,2,4,3,Si,No,No,0,0,1,1,2,0,1,No,0,6,servicio_público,gas_tanque,34405.81,446,3,407,0065580,C,FALSE
2602608405,1,100_mil,4,3,10,3,No,Si,Si,0,1,1,1,0,4,1,Si,0,15,servicio_público,gas_tanque,131592.72,446,3,407,0065580,AB,FALSE
2602608406,1,100_mil,5,1,8,3,Si,Si,Si,0,0,1,1,2,1,1,Si,2,8,servicio_público,gas_tanque,61976.54,446,3,407,0065580,AB,FALSE
2602620502,1,100_mil,4,3,6,2,Si,Si,Si,0,0,1,0,1,0,1,No,0,6,servicio_público,gas_tanque,53130.57,526,3,407,0065590,C,FALSE
2602620504,1,100_mil,5,2,1,3,Si,Si,Si,1,0,1,1,1,0,1,No,0,6,servicio_público,gas_tanque,50873.55,526,3,407,0065590,C,FALSE
2602620505,1,100_mil,3,3,6,3,Si,Si,Si,0,0,1,0,1,3,0,Si,0,10,servicio_público,gas_tanque,49887.52,526,3,407,0065590,C,FALSE
2602620506,1,100_mil,4,1,6,2,Si,Si,Si,0,0,0,0,0,1,1,No,0,1,servicio_público,gas_tanque,16712.47,526,3,407,0065590,D,FALSE
2602682801,1,100_mil,5,1,10,3,Si,Si,Si,1,0,1,3,2,2,0,Si,0,12,servicio_público,gas_tanque,86523.95,494,3,407,0065600,AB,FALSE
2602682802,1,100_mil,5,4,6,3,Si,Si,Si,3,1,1,2,2,1,1,Si,0,8,servicio_público,gas_tanque,69606.29,494,3,407,0065600,AB,FALSE
2602682804,1,100_mil,2,1,6,2,No,Si,No,0,1,1,0,1,1,0,No,1,5,servicio_público,gas_tanque,31028.55,494,3,407,0065600,C,FALSE
2602682805,1,100_mil,2,1,5,3,Si,No,Si,0,1,1,0,2,1,1,No,0,9,servicio_público,gas_tanque,46711.11,494,3,407,0065600,C,FALSE
2602682806,1,100_mil,2,1,4,2,Si,No,No,1,0,0,0,1,1,0,No,5,1,servicio_público,gas_tanque,13622.95,494,3,407,0065600,E,FALSE
2602750901,1,100_mil,3,0,8,3,Si,Si,Si,1,1,1,1,0,2,0,No,0,8,servicio_público,gas_tanque,19591.7,517,3,407,0065610,D,FALSE
2602750903,1,100_mil,10,4,4,3,Si,No,No,0,0,1,0,1,0,0,Si,0,3,servicio_público,gas_tanque,79092.21,517,3,407,0065610,AB,FALSE
2602750904,1,100_mil,2,1,6,3,Si,No,No,1,0,1,0,0,1,1,No,7,2,servicio_público,gas_tanque,58877.07,517,3,407,0065610,C,FALSE
2602750905,1,100_mil,2,1,6,3,Si,Si,No,1,0,1,0,2,0,1,Si,0,8,servicio_público,gas_tanque,46310.22,517,3,407,0065610,C,FALSE
2602750906,1,100_mil,4,3,6,3,Si,Si,Si,1,1,1,1,0,2,1,Si,2,4,servicio_público,gas_tanque,95274.64,517,3,407,0065610,AB,FALSE
2602771302,1,100_mil,2,2,8,3,Si,Si,Si,0,1,0,0,0,1,1,No,0,4,servicio_público,gas_tanque,114700.83,477,3,407,0065620,AB,FALSE
2602771303,1,100_mil,1,1,10,3,Si,Si,Si,0,1,1,1,0,1,1,Si,0,13,servicio_público,gas_tanque,38952.1,477,3,407,0065620,C,FALSE
2602771304,1,100_mil,4,2,6,3,Si,Si,Si,2,1,1,2,0,3,1,Si,12,30,servicio_público,gas_tanque,211425.83,477,3,407,0065620,AB,FALSE
2602771305,1,100_mil,4,2,10,3,Si,Si,Si,1,1,1,1,0,4,1,Si,0,17,servicio_público,gas_tanque,126860.77,477,3,407,0065620,AB,FALSE
2602879601,1,100_mil,3,1,3,3,Si,No,No,0,1,0,0,2,0,1,No,1,5,servicio_público,gas_tanque,27115.98,508,3,407,0065630,D,FALSE
2602879602,1,100_mil,5,2,5,3,Si,Si,Si,1,1,1,0,1,1,0,Si,3,2,servicio_público,gas_tanque,84166.65,508,3,407,0065630,AB,FALSE
2602879603,1,100_mil,5,2,6,3,Si,Si,Si,1,0,1,1,1,0,0,No,4,0,servicio_público,gas_tanque,38488.81,508,3,407,0065630,C,FALSE
2602879604,1,100_mil,5,2,8,2,Si,No,No,0,0,1,0,0,1,1,No,0,5,servicio_público,gas_tanque,35177.59,508,3,407,0065630,C,FALSE
2602879605,1,100_mil,4,2,6,3,Si,No,No,1,0,1,1,1,1,0,No,1,4,servicio_público,gas_tanque,51556.31,508,3,407,0065630,C,FALSE
2602879606,1,100_mil,3,2,6,2,Si,No,No,0,0,0,0,1,0,0,No,0,7,servicio_público,gas_tanque,25352.44,508,3,407,0065630,D,FALSE
2602907201,1,100_mil,4,2,8,2,Si,Si,No,1,0,1,1,0,1,1,Si,0,7,servicio_público,gas_tanque,53537.19,464,3,407,0065640,C,FALSE
2602907202,1,100_mil,3,1,6,2,Si,No,No,2,0,0,0,1,1,1,No,1,3,servicio_público,gas_tanque,23370.16,464,3,407,0065640,D,FALSE
2602907203,1,100_mil,3,2,10,3,Si,No,No,1,0,1,1,0,1,1,Si,0,8,servicio_público,gas_tanque,106829.86,464,3,407,0065640,AB,FALSE
2602907204,1,100_mil,3,2,7,2,Si,No,No,0,0,0,0,0,0,0,No,0,5,servicio_público,gas_tanque,48161.76,464,3,407,0065640,C,FALSE
2602907206,1,100_mil,3,2,6,3,Si,Si,Si,0,0,1,1,0,1,0,No,10,0,servicio_público,gas_tanque,36922.6,464,3,407,0065640,C,FALSE
2602911701,1,100_mil,6,2,8,3,Si,Si,Si,1,0,0,1,1,1,0,No,3,3,servicio_público,gas_tanque,47088.01,538,4,408,0065650,C,FALSE
2602911702,1,100_mil,4,2,10,3,Si,No,Si,1,0,1,1,2,0,1,Si,0,7,servicio_público,gas_tanque,28622.94,538,4,408,0065650,D,FALSE
2602911703,1,100_mil,5,1,8,3,Si,Si,Si,1,1,1,1,0,3,1,No,0,9,servicio_público,gas_tanque,45372.34,538,4,408,0065650,C,FALSE
2602911704,1,100_mil,4,2,8,3,Si,Si,Si,0,1,1,3,0,2,1,No,0,12,servicio_público,gas_tanque,105569.06,538,4,408,0065650,AB,FALSE
2602911705,1,100_mil,3,1,9,3,Si,Si,Si,0,0,1,1,1,0,1,No,0,8,servicio_público,gas_tanque,57693.87,538,4,408,0065650,C,FALSE
2602911706,1,100_mil,3,2,8,3,No,No,No,0,0,1,0,0,2,1,No,0,4,servicio_público,gas_tanque,79225.98,538,4,408,0065650,AB,FALSE
2602912001,1,100_mil,3,1,9,3,Si,No,Si,1,1,1,1,1,0,1,Si,0,8,servicio_público,gas_tanque,38508.26,459,3,407,0065660,C,FALSE
2602912002,1,100_mil,7,1,6,2,Si,No,No,1,0,1,0,1,2,0,No,0,9,servicio_público,gas_tanque,34991.74,459,3,407,0065660,C,FALSE
2602912003,1,100_mil,2,2,4,2,Si,No,No,0,0,0,0,1,0,0,No,0,1,servicio_público,gas_tanque,28499.07,459,3,407,0065660,D,FALSE
2602912004,1,100_mil,1,1,9,3,Si,No,Si,0,0,1,1,1,0,0,No,1,7,servicio_público,electricidad,17091.43,459,3,407,0065660,D,FALSE
2602912005,1,100_mil,3,2,6,3,Si,Si,Si,1,1,1,1,1,1,1,Si,0,12,servicio_público,gas_tanque,53511.17,459,3,407,0065660,C,FALSE
2602912006,1,100_mil,5,2,6,3,Si,Si,Si,1,0,1,1,3,0,0,No,2,3,servicio_público,gas_tanque,50188.21,459,3,407,0065660,C,FALSE
2602932401,1,100_mil,4,1,6,3,Si,Si,Si,0,0,1,1,0,1,0,Si,0,9,servicio_público,gas_tanque,47404.72,426,3,407,0065670,C,FALSE
2602932402,1,100_mil,5,3,10,3,Si,No,Si,1,1,1,3,0,1,1,Si,0,8,servicio_público,gas_tanque,114346.03,426,3,407,0065670,AB,FALSE
2602932403,1,100_mil,4,3,10,3,Si,Si,Si,1,0,1,2,4,0,1,Si,0,12,servicio_público,gas_tanque,84343.15,426,3,407,0065670,AB,FALSE
2602932404,1,100_mil,2,2,6,2,Si,No,No,0,1,0,0,2,0,0,No,0,8,servicio_público,gas_tanque,9246.11,426,3,407,0065670,E,FALSE
2602932405,1,100_mil,6,3,6,3,Si,Si,Si,1,0,1,1,0,2,1,No,0,8,servicio_público,gas_tanque,81319.47,426,3,407,0065670,AB,FALSE
2602943801,1,100_mil,3,1,6,3,Si,No,No,1,0,1,0,1,1,1,No,0,7,servicio_público,gas_tanque,43140.96,428,3,407,0065680,C,FALSE
2602943802,1,100_mil,4,1,8,3,Si,Si,Si,0,0,1,1,1,0,1,No,0,7,servicio_público,gas_tanque,65269.59,428,3,407,0065680,AB,FALSE
2602943803,1,100_mil,3,1,9,3,Si,Si,Si,0,1,1,1,1,1,1,Si,3,3,servicio_público,gas_tanque,67187.19,428,3,407,0065680,AB,FALSE
2602943805,1,100_mil,4,1,7,2,Si,Si,No,0,0,0,0,1,0,0,No,5,0,servicio_público,gas_tanque,35590.26,428,3,407,0065680,C,FALSE
2602943806,1,100_mil,4,1,10,3,Si,Si,Si,1,1,1,1,0,2,1,No,0,6,servicio_público,gas_tanque,78919.63,428,3,407,0065680,AB,FALSE
2602967801,1,100_mil,1,1,6,2,No,No,No,0,0,0,0,1,0,0,No,0,1,no_tiene,gas_tanque,13961.83,531,2,406,0065690,E,FALSE
2602967802,1,100_mil,4,2,8,3,Si,Si,Si,0,1,1,1,0,2,1,No,0,8,servicio_público,gas_tanque,68795.76,531,2,406,0065690,AB,FALSE
2602967803,1,100_mil,4,1,6,3,Si,No,Si,1,0,1,0,2,1,1,Si,0,8,servicio_público,gas_tanque,49450.8,531,2,406,0065690,C,FALSE
2602967804,1,100_mil,5,2,6,2,Si,Si,Si,1,0,1,0,1,0,1,No,0,6,servicio_público,gas_tanque,37281.41,531,2,406,0065690,C,FALSE
2602967805,1,100_mil,1,1,6,2,Si,No,No,0,0,0,0,0,0,1,No,0,3,servicio_público,gas_tanque,17318.44,531,2,406,0065690,D,FALSE
2602967806,1,100_mil,3,2,9,2,Si,Si,No,0,0,1,0,1,0,0,No,4,0,servicio_público,gas_tanque,23982.41,531,2,406,0065690,D,FALSE
2602968901,1,100_mil,4,2,9,2,Si,Si,Si,1,1,1,1,1,1,0,Si,6,0,servicio_público,gas_tanque,27751.02,445,2,406,0065700,D,FALSE
2602968902,1,100_mil,5,1,7,3,Si,No,No,0,0,0,0,1,1,0,No,1,4,servicio_público,gas_tanque,32186.23,445,2,406,0065700,C,FALSE
2602968903,1,100_mil,4,1,6,3,Si,No,No,1,1,1,0,0,1,1,No,4,0,servicio_público,gas_tanque,32244.72,445,2,406,0065700,C,FALSE
2602968905,1,100_mil,1,1,8,2,Si,No,No,1,0,0,0,0,1,0,No,0,2,servicio_público,gas_tanque,38339.94,445,2,406,0065700,C,FALSE
2602968906,1,100_mil,2,1,4,2,Si,Si,Si,0,0,1,0,0,1,0,No,2,1,fosa_séptica,gas_tanque,24982.65,445,2,406,0065700,D,FALSE
2602971301,1,100_mil,5,4,8,3,Si,No,No,2,0,1,2,1,2,0,No,0,8,servicio_público,gas_tanque,63744.1,519,2,406,0065710,AB,FALSE
2602971302,1,100_mil,4,2,4,3,Si,No,Si,0,0,1,1,1,2,1,No,3,3,servicio_público,gas_tanque,76174.53,519,2,406,0065710,AB,FALSE
2602971303,1,100_mil,6,4,5,2,Si,No,Si,0,0,1,1,2,0,0,No,0,4,servicio_público,gas_tanque,136107.4,519,2,406,0065710,AB,FALSE
2602971304,1,100_mil,2,2,4,3,Si,No,No,0,1,1,1,1,1,1,No,0,7,servicio_público,gas_tanque,43198.05,519,2,406,0065710,C,FALSE
2602971305,1,100_mil,5,2,8,3,Si,Si,Si,1,1,1,2,0,2,1,Si,1,6,servicio_público,gas_tanque,68079.03,519,2,406,0065710,AB,FALSE
2602971306,1,100_mil,5,2,6,2,Si,Si,Si,0,0,1,1,0,1,1,No,3,0,servicio_público,gas_tanque,48971.72,519,2,406,0065710,C,FALSE
2602988601,1,100_mil,2,1,3,2,Si,Si,No,1,0,1,0,0,2,0,No,0,5,servicio_público,gas_tanque,27196.7,517,3,407,0065720,D,FALSE
2602988602,1,100_mil,6,2,6,3,Si,No,No,0,0,1,0,0,1,1,No,4,4,servicio_público,gas_tanque,38016.37,517,3,407,0065720,C,FALSE
2602988603,1,100_mil,6,1,10,3,Si,Si,Si,1,0,1,1,0,2,0,Si,2,8,servicio_público,gas_tanque,87893.03,517,3,407,0065720,AB,FALSE
2602988604,1,100_mil,4,2,8,3,Si,No,Si,1,0,1,1,0,2,0,No,0,14,servicio_público,gas_tanque,145898.29,517,3,407,0065720,AB,FALSE
2602988605,1,100_mil,2,1,8,2,Si,Si,No,0,0,1,0,0,1,0,No,0,6,servicio_público,gas_tanque,37675.33,517,3,407,0065720,C,FALSE
2602988606,1,100_mil,6,2,4,2,Si,No,No,0,0,1,0,0,0,0,No,0,3,servicio_público,gas_tanque,21295.05,517,3,407,0065720,D,FALSE
2603010201,1,100_mil,2,2,8,2,Si,No,No,0,0,0,0,1,0,0,No,0,5,servicio_público,gas_tanque,24683.8,490,3,407,0065730,D,FALSE
2603010203,1,100_mil,3,1,11,3,Si,Si,Si,1,1,1,1,0,2,1,No,0,8,servicio_público,gas_tanque,52143.8,490,3,407,0065730,C,FALSE
2603010204,1,100_mil,2,2,10,3,Si,Si,Si,1,0,1,0,0,2,0,No,3,4,servicio_público,gas_tanque,60249.41,490,3,407,0065730,AB,FALSE
2603010205,1,100_mil,4,2,8,3,Si,Si,Si,1,0,1,0,0,2,1,No,5,3,servicio_público,gas_tanque,74820.48,490,3,407,0065730,AB,FALSE
2603023701,1,100_mil,4,3,7,2,Si,No,Si,0,1,1,1,1,1,1,No,0,3,servicio_público,gas_tanque,49113.47,554,4,408,0065740,C,FALSE
2603023702,1,100_mil,4,2,3,2,Si,Si,No,0,0,0,0,1,0,0,No,3,1,servicio_público,gas_tanque,43675.39,554,4,408,0065740,C,FALSE
2603023703,1,100_mil,3,2,8,2,Si,Si,No,0,0,0,1,0,1,0,No,0,4,servicio_público,gas_tanque,47747.38,554,4,408,0065740,C,FALSE
2603023704,1,100_mil,3,1,11,3,Si,Si,Si,1,0,1,1,0,1,1,No,0,10,servicio_público,gas_tanque,148388.8,554,4,408,0065740,AB,FALSE
2603023705,1,100_mil,3,0,6,3,Si,Si,No,0,0,1,0,1,0,1,Si,0,5,servicio_público,gas_tanque,17286.87,554,4,408,0065740,D,FALSE
2603023706,1,100_mil,4,2,11,3,Si,Si,Si,4,1,1,2,0,2,1,Si,0,10,servicio_público,gas_tanque,112150.81,554,4,408,0065740,AB,FALSE
2603027001,1,100_mil,5,3,9,3,Si,Si,Si,1,1,1,1,0,3,1,Si,0,12,servicio_público,gas_tanque,136957.84,484,3,407,0065750,AB,FALSE
2603027002,1,100_mil,3,2,8,3,Si,No,Si,1,1,1,3,0,1,1,Si,0,9,servicio_público,gas_tanque,65417.54,484,3,407,0065750,AB,FALSE
2603027004,1,100_mil,5,1,8,3,Si,Si,No,0,1,1,0,1,0,0,No,0,6,servicio_público,gas_tanque,25520.14,484,3,407,0065750,D,FALSE
2603027005,1,100_mil,5,3,10,3,Si,Si,Si,2,1,1,1,2,3,1,Si,0,24,servicio_público,gas_tanque,77926.37,484,3,407,0065750,AB,FALSE
2603027006,1,100_mil,1,0,8,3,Si,Si,Si,1,1,1,1,0,1,1,Si,0,10,servicio_público,gas_tanque,93786.81,484,3,407,0065750,AB,FALSE
2603041401,1,100_mil,1,1,8,2,No,No,No,0,0,1,0,1,0,0,No,0,1,servicio_público,gas_tanque,29588.09,451,2,406,0065760,D,FALSE
2603041402,1,100_mil,1,1,8,3,Si,No,No,0,0,1,0,0,1,0,No,1,2,servicio_público,gas_tanque,19478.43,451,2,406,0065760,D,FALSE
2603041403,1,100_mil,4,2,6,2,Si,No,No,0,0,0,0,1,0,1,No,2,3,servicio_público,gas_tanque,141930.28,451,2,406,0065760,AB,FALSE
2603041404,1,100_mil,5,4,6,2,Si,Si,Si,1,0,1,0,1,1,0,Si,0,5,servicio_público,gas_tanque,50117.8,451,2,406,0065760,C,FALSE
2603041405,1,100_mil,5,4,10,3,Si,Si,Si,2,0,1,3,4,0,1,Si,3,4,servicio_público,gas_tanque,98732.48,451,2,406,0065760,AB,FALSE
2603041406,1,100_mil,6,3,6,3,Si,Si,Si,1,0,0,1,1,0,1,No,0,4,servicio_público,gas_tanque,34448.89,451,2,406,0065760,C,FALSE
2603103501,1,100_mil,3,3,5,2,Si,No,No,0,0,1,0,0,1,0,No,3,0,servicio_público,gas_tanque,39049.95,785,1,405,0065770,C,FALSE
2603103503,1,100_mil,8,3,4,2,Si,Si,No,1,0,0,0,1,0,0,No,3,0,servicio_público,gas_tanque,78269.14,785,1,405,0065770,AB,FALSE
2603103504,1,100_mil,2,1,6,2,No,No,No,0,0,0,0,0,0,0,No,0,1,no_tiene,otro,24149.04,785,1,405,0065770,D,FALSE
2603103505,1,100_mil,2,0,4,2,Si,No,No,0,0,1,0,0,1,0,No,0,4,servicio_público,gas_tanque,21204.25,785,1,405,0065770,D,FALSE
2603103506,1,100_mil,5,1,4,2,Si,No,No,0,0,0,0,0,1,0,No,0,3,servicio_público,gas_tanque,26504.85,785,1,405,0065770,D,FALSE
2603113801,1,100_mil,4,1,6,3,Si,No,No,0,0,0,0,0,0,0,No,4,0,servicio_público,electricidad,22620.6,393,2,406,0065780,D,FALSE
2603113802,1,100_mil,2,1,4,3,Si,No,No,0,0,0,1,0,1,1,No,7,0,servicio_público,gas_tanque,33423.43,393,2,406,0065780,C,FALSE
2603113803,1,100_mil,1,1,6,2,No,No,No,0,0,0,0,0,0,0,No,2,0,servicio_público,electricidad,21736.16,393,2,406,0065780,D,FALSE
2603113804,1,100_mil,6,1,4,2,Si,Si,No,0,0,0,1,1,0,0,No,3,0,servicio_público,electricidad,52249.22,393,2,406,0065780,C,FALSE
2603113805,1,100_mil,3,2,8,3,Si,No,Si,1,1,1,0,1,1,1,No,0,8,servicio_público,gas_tanque,66677.88,393,2,406,0065780,AB,FALSE
2603113806,1,100_mil,2,0,3,3,Si,Si,No,0,0,1,0,1,0,1,No,1,3,servicio_público,gas_tanque,24295.05,393,2,406,0065780,D,FALSE
2603187901,1,100_mil,2,1,1,1,No,Si,No,0,0,0,0,1,0,0,No,0,2,no_tiene,gas_tanque,27382.49,600,1,405,0065790,D,TRUE
2603187902,1,100_mil,2,1,6,2,Si,Si,No,0,0,1,0,1,0,1,No,0,3,fosa_séptica,gas_tanque,26854.82,600,1,405,0065790,D,FALSE
2603187903,1,100_mil,4,2,8,2,Si,Si,Si,1,0,0,1,1,1,1,No,0,4,fosa_séptica,gas_tanque,65231.03,600,1,405,0065790,AB,FALSE
2603187904,1,100_mil,2,2,3,2,Si,No,No,0,0,1,0,0,1,1,No,1,5,fosa_séptica,gas_tanque,37224.38,600,1,405,0065790,C,FALSE
2603187905,1,100_mil,3,2,6,2,Si,Si,No,1,1,1,0,0,1,1,No,0,4,fosa_séptica,gas_tanque,63917.32,600,1,405,0065790,AB,FALSE
